"Town/County","FIPS","Year","NAICS Code","Industry Name","Rank","Measure Type","Variable","Value"
"Rocky Hill","0900365370",2016,"","Total - All Industries",-1,"Number","Annual Average Employment",17370.08
"Rocky Hill","0900365370",2016,"","Total - All Industries",-1,"US Dollars","Annual Average Wage",73708.72
"Rocky Hill","0900365370",2016,"","Total - All Industries",-1,"Number","Number of Employers",922
"Rocky Hill","0900365370",2016,"","Total Government",-1,"Number","Annual Average Employment",1893.75
"Rocky Hill","0900365370",2016,"","Total Government",-1,"US Dollars","Annual Average Wage",71089.67
"Rocky Hill","0900365370",2016,"","Total Government",-1,"Number","Number of Employers",27
"Rocky Hill","0900365370",2016,"54","Professional, Scientific, and Technical Services",1,"Number","Annual Average Employment",3938
"Rocky Hill","0900365370",2016,"54","Professional, Scientific, and Technical Services",1,"US Dollars","Annual Average Wage",115980.66
"Rocky Hill","0900365370",2016,"54","Professional, Scientific, and Technical Services",1,"Number","Number of Employers",165
"Rocky Hill","0900365370",2016,"62","Health Care and Social Assistance",2,"Number","Annual Average Employment",1611
"Rocky Hill","0900365370",2016,"62","Health Care and Social Assistance",2,"US Dollars","Annual Average Wage",41142.39
"Rocky Hill","0900365370",2016,"62","Health Care and Social Assistance",2,"Number","Number of Employers",82
"Rocky Hill","0900365370",2016,"42","Wholesale Trade",3,"Number","Annual Average Employment",1279.25
"Rocky Hill","0900365370",2016,"42","Wholesale Trade",3,"US Dollars","Annual Average Wage",76217.76
"Rocky Hill","0900365370",2016,"42","Wholesale Trade",3,"Number","Number of Employers",75
"Rocky Hill","0900365370",2017,"23","Construction",-1,"Number","Annual Average Employment",775.5
"Rocky Hill","0900365370",2017,"23","Construction",-1,"US Dollars","Annual Average Wage",72849.59
"Rocky Hill","0900365370",2017,"23","Construction",-1,"Number","Number of Employers",67
"Rocky Hill","0900365370",2017,"31-33","Manufacturing",-1,"Number","Annual Average Employment",662.67
"Rocky Hill","0900365370",2017,"31-33","Manufacturing",-1,"US Dollars","Annual Average Wage",132992.84
"Rocky Hill","0900365370",2017,"31-33","Manufacturing",-1,"Number","Number of Employers",18
"Rocky Hill","0900365370",2017,"44-45","Retail Trade",-1,"Number","Annual Average Employment",1337.33
"Rocky Hill","0900365370",2017,"44-45","Retail Trade",-1,"US Dollars","Annual Average Wage",36874.65
"Rocky Hill","0900365370",2017,"44-45","Retail Trade",-1,"Number","Number of Employers",64
"Rocky Hill","0900365370",2017,"","Total - All Industries",-1,"Number","Annual Average Employment",17346
"Rocky Hill","0900365370",2017,"","Total - All Industries",-1,"US Dollars","Annual Average Wage",76960.7
"Rocky Hill","0900365370",2017,"","Total - All Industries",-1,"Number","Number of Employers",962
"Rocky Hill","0900365370",2017,"","Total Government",-1,"Number","Annual Average Employment",1780.5
"Rocky Hill","0900365370",2017,"","Total Government",-1,"US Dollars","Annual Average Wage",73405.29
"Rocky Hill","0900365370",2017,"","Total Government",-1,"Number","Number of Employers",28
"Rocky Hill","0900365370",2017,"54","Professional, Scientific, and Technical Services",1,"Number","Annual Average Employment",3814.08
"Rocky Hill","0900365370",2017,"54","Professional, Scientific, and Technical Services",1,"US Dollars","Annual Average Wage",122835.34
"Rocky Hill","0900365370",2017,"54","Professional, Scientific, and Technical Services",1,"Number","Number of Employers",165
"Rocky Hill","0900365370",2017,"62","Health Care and Social Assistance",2,"Number","Annual Average Employment",1792.33
"Rocky Hill","0900365370",2017,"62","Health Care and Social Assistance",2,"US Dollars","Annual Average Wage",41053.03
"Rocky Hill","0900365370",2017,"62","Health Care and Social Assistance",2,"Number","Number of Employers",85
"Rocky Hill","0900365370",2017,"42","Wholesale Trade",3,"Number","Annual Average Employment",1359.33
"Rocky Hill","0900365370",2017,"42","Wholesale Trade",3,"US Dollars","Annual Average Wage",93189.79
"Rocky Hill","0900365370",2017,"42","Wholesale Trade",3,"Number","Number of Employers",74
"Rocky Hill","0900365370",2018,"23","Construction",-1,"Number","Annual Average Employment",719
"Rocky Hill","0900365370",2018,"23","Construction",-1,"US Dollars","Annual Average Wage",82116.68
"Rocky Hill","0900365370",2018,"23","Construction",-1,"Number","Number of Employers",66
"Rocky Hill","0900365370",2018,"31-33","Manufacturing",-1,"Number","Annual Average Employment",664.75
"Rocky Hill","0900365370",2018,"31-33","Manufacturing",-1,"US Dollars","Annual Average Wage",140437.42
"Rocky Hill","0900365370",2018,"31-33","Manufacturing",-1,"Number","Number of Employers",17
"Rocky Hill","0900365370",2018,"44-45","Retail Trade",-1,"Number","Annual Average Employment",1290.08
"Rocky Hill","0900365370",2018,"44-45","Retail Trade",-1,"US Dollars","Annual Average Wage",37619.59
"Rocky Hill","0900365370",2018,"44-45","Retail Trade",-1,"Number","Number of Employers",67
"Rocky Hill","0900365370",2018,"","Total - All Industries",-1,"Number","Annual Average Employment",17156.5
"Rocky Hill","0900365370",2018,"","Total - All Industries",-1,"US Dollars","Annual Average Wage",77221.68
"Rocky Hill","0900365370",2018,"","Total - All Industries",-1,"Number","Number of Employers",978
"Rocky Hill","0900365370",2018,"","Total Government",-1,"Number","Annual Average Employment",1755.92
"Rocky Hill","0900365370",2018,"","Total Government",-1,"US Dollars","Annual Average Wage",75548.69
"Rocky Hill","0900365370",2018,"","Total Government",-1,"Number","Number of Employers",28
"Rocky Hill","0900365370",2018,"54","Professional, Scientific, and Technical Services",1,"Number","Annual Average Employment",3816.75
"Rocky Hill","0900365370",2018,"54","Professional, Scientific, and Technical Services",1,"US Dollars","Annual Average Wage",123490.78
"Rocky Hill","0900365370",2018,"54","Professional, Scientific, and Technical Services",1,"Number","Number of Employers",175
"Rocky Hill","0900365370",2018,"62","Health Care and Social Assistance",2,"Number","Annual Average Employment",1779.08
"Rocky Hill","0900365370",2018,"62","Health Care and Social Assistance",2,"US Dollars","Annual Average Wage",44642.78
"Rocky Hill","0900365370",2018,"62","Health Care and Social Assistance",2,"Number","Number of Employers",84
"Rocky Hill","0900365370",2018,"56","Administrative and Waste Services",3,"Number","Annual Average Employment",1246
"Rocky Hill","0900365370",2018,"56","Administrative and Waste Services",3,"US Dollars","Annual Average Wage",54577.27
"Rocky Hill","0900365370",2018,"56","Administrative and Waste Services",3,"Number","Number of Employers",84
"Roxbury","0900565930",2014,"23","Construction",-1,"Number","Annual Average Employment",54.67
"Roxbury","0900565930",2014,"23","Construction",-1,"US Dollars","Annual Average Wage",43150.65
"Roxbury","0900565930",2014,"23","Construction",-1,"Number","Number of Employers",17
"Roxbury","0900565930",2014,"31-33","Manufacturing",-1,"Number","Annual Average Employment",-9999
"Roxbury","0900565930",2014,"31-33","Manufacturing",-1,"US Dollars","Annual Average Wage",-9999
"Roxbury","0900565930",2014,"31-33","Manufacturing",-1,"Number","Number of Employers",-9999
"Roxbury","0900565930",2014,"44-45","Retail Trade",-1,"Number","Annual Average Employment",-9999
"Roxbury","0900565930",2014,"44-45","Retail Trade",-1,"US Dollars","Annual Average Wage",-9999
"Roxbury","0900565930",2014,"44-45","Retail Trade",-1,"Number","Number of Employers",-9999
"Roxbury","0900565930",2014,"","Total - All Industries",-1,"Number","Annual Average Employment",328
"Roxbury","0900565930",2014,"","Total - All Industries",-1,"US Dollars","Annual Average Wage",38763.08
"Roxbury","0900565930",2014,"","Total - All Industries",-1,"Number","Number of Employers",98
"Roxbury","0900565930",2014,"","Total Government",-1,"Number","Annual Average Employment",65.83
"Roxbury","0900565930",2014,"","Total Government",-1,"US Dollars","Annual Average Wage",35962.18
"Roxbury","0900565930",2014,"","Total Government",-1,"Number","Number of Employers",7
"Roxbury","0900565930",2014,"","Local/Municipal Government",1,"Number","Annual Average Employment",59.08
"Roxbury","0900565930",2014,"","Local/Municipal Government",1,"US Dollars","Annual Average Wage",33931.62
"Roxbury","0900565930",2014,"","Local/Municipal Government",1,"Number","Number of Employers",6
"Roxbury","0900565930",2014,"56","Administrative and Waste Services",2,"Number","Annual Average Employment",49
"Roxbury","0900565930",2014,"56","Administrative and Waste Services",2,"US Dollars","Annual Average Wage",30004.22
"Roxbury","0900565930",2014,"56","Administrative and Waste Services",2,"Number","Number of Employers",15
"Roxbury","0900565930",2014,"81","Other Services (except Public Administration)",3,"Number","Annual Average Employment",35
"Roxbury","0900565930",2014,"81","Other Services (except Public Administration)",3,"US Dollars","Annual Average Wage",44633.66
"Roxbury","0900565930",2014,"81","Other Services (except Public Administration)",3,"Number","Number of Employers",17
"Roxbury","0900565930",2015,"23","Construction",-1,"Number","Annual Average Employment",56.17
"Roxbury","0900565930",2015,"23","Construction",-1,"US Dollars","Annual Average Wage",45946.49
"Roxbury","0900565930",2015,"23","Construction",-1,"Number","Number of Employers",14
"Roxbury","0900565930",2015,"31-33","Manufacturing",-1,"Number","Annual Average Employment",-9999
"Roxbury","0900565930",2015,"31-33","Manufacturing",-1,"US Dollars","Annual Average Wage",-9999
"Roxbury","0900565930",2015,"31-33","Manufacturing",-1,"Number","Number of Employers",-9999
"Roxbury","0900565930",2015,"44-45","Retail Trade",-1,"Number","Annual Average Employment",-9999
"Roxbury","0900565930",2015,"44-45","Retail Trade",-1,"US Dollars","Annual Average Wage",-9999
"Roxbury","0900565930",2015,"44-45","Retail Trade",-1,"Number","Number of Employers",-9999
"Roxbury","0900565930",2015,"","Total - All Industries",-1,"Number","Annual Average Employment",339.08
"Roxbury","0900565930",2015,"","Total - All Industries",-1,"US Dollars","Annual Average Wage",42403.09
"Roxbury","0900565930",2015,"","Total - All Industries",-1,"Number","Number of Employers",98
"Roxbury","0900565930",2015,"","Total Government",-1,"Number","Annual Average Employment",66.67
"Roxbury","0900565930",2015,"","Total Government",-1,"US Dollars","Annual Average Wage",37303.67
"Roxbury","0900565930",2015,"","Total Government",-1,"Number","Number of Employers",7
"Roxbury","0900565930",2015,"","Local/Municipal Government",1,"Number","Annual Average Employment",59.17
"Roxbury","0900565930",2015,"","Local/Municipal Government",1,"US Dollars","Annual Average Wage",35369.27
"Roxbury","0900565930",2015,"","Local/Municipal Government",1,"Number","Number of Employers",6
"Roxbury","0900565930",2015,"56","Administrative and Waste Services",2,"Number","Annual Average Employment",46
"Roxbury","0900565930",2015,"56","Administrative and Waste Services",2,"US Dollars","Annual Average Wage",33714.43
"Roxbury","0900565930",2015,"56","Administrative and Waste Services",2,"Number","Number of Employers",15
"Roxbury","0900565930",2015,"81","Other Services (except Public Administration)",3,"Number","Annual Average Employment",38.25
"Roxbury","0900565930",2015,"81","Other Services (except Public Administration)",3,"US Dollars","Annual Average Wage",45563.48
"Roxbury","0900565930",2015,"81","Other Services (except Public Administration)",3,"Number","Number of Employers",20
"Roxbury","0900565930",2016,"23","Construction",-1,"Number","Annual Average Employment",56.83
"Roxbury","0900565930",2016,"23","Construction",-1,"US Dollars","Annual Average Wage",50790.56
"Roxbury","0900565930",2016,"23","Construction",-1,"Number","Number of Employers",13
"Roxbury","0900565930",2016,"31-33","Manufacturing",-1,"Number","Annual Average Employment",-9999
"Roxbury","0900565930",2016,"31-33","Manufacturing",-1,"US Dollars","Annual Average Wage",-9999
"Roxbury","0900565930",2016,"31-33","Manufacturing",-1,"Number","Number of Employers",-9999
"Roxbury","0900565930",2016,"44-45","Retail Trade",-1,"Number","Annual Average Employment",9
"Roxbury","0900565930",2016,"44-45","Retail Trade",-1,"US Dollars","Annual Average Wage",43002.67
"Roxbury","0900565930",2016,"44-45","Retail Trade",-1,"Number","Number of Employers",3
"Roxbury","0900565930",2016,"","Total - All Industries",-1,"Number","Annual Average Employment",340.83
"Roxbury","0900565930",2016,"","Total - All Industries",-1,"US Dollars","Annual Average Wage",46291.38
"Roxbury","0900565930",2016,"","Total - All Industries",-1,"Number","Number of Employers",98
"Roxbury","0900565930",2016,"","Total Government",-1,"Number","Annual Average Employment",70.25
"Roxbury","0900565930",2016,"","Total Government",-1,"US Dollars","Annual Average Wage",37242.43
"Roxbury","0900565930",2016,"","Total Government",-1,"Number","Number of Employers",7
"Roxbury","0900565930",2016,"","Local/Municipal Government",1,"Number","Annual Average Employment",63
"Roxbury","0900565930",2016,"","Local/Municipal Government",1,"US Dollars","Annual Average Wage",35279.32
"Roxbury","0900565930",2016,"","Local/Municipal Government",1,"Number","Number of Employers",6
"Roxbury","0900565930",2016,"56","Administrative and Waste Services",2,"Number","Annual Average Employment",50.83
"Roxbury","0900565930",2016,"56","Administrative and Waste Services",2,"US Dollars","Annual Average Wage",35832.75
"Roxbury","0900565930",2016,"56","Administrative and Waste Services",2,"Number","Number of Employers",15
"Roxbury","0900565930",2016,"81","Other Services (except Public Administration)",3,"Number","Annual Average Employment",39.58
"Roxbury","0900565930",2016,"81","Other Services (except Public Administration)",3,"US Dollars","Annual Average Wage",48357.37
"Roxbury","0900565930",2016,"81","Other Services (except Public Administration)",3,"Number","Number of Employers",20
"Roxbury","0900565930",2017,"23","Construction",-1,"Number","Annual Average Employment",54.17
"Roxbury","0900565930",2017,"23","Construction",-1,"US Dollars","Annual Average Wage",47365.98
"Roxbury","0900565930",2017,"23","Construction",-1,"Number","Number of Employers",11
"Roxbury","0900565930",2017,"31-33","Manufacturing",-1,"Number","Annual Average Employment",-9999
"Roxbury","0900565930",2017,"31-33","Manufacturing",-1,"US Dollars","Annual Average Wage",-9999
"Roxbury","0900565930",2017,"31-33","Manufacturing",-1,"Number","Number of Employers",-9999
"Roxbury","0900565930",2017,"44-45","Retail Trade",-1,"Number","Annual Average Employment",-9999
"Roxbury","0900565930",2017,"44-45","Retail Trade",-1,"US Dollars","Annual Average Wage",-9999
"Roxbury","0900565930",2017,"44-45","Retail Trade",-1,"Number","Number of Employers",-9999
"Roxbury","0900565930",2017,"","Total - All Industries",-1,"Number","Annual Average Employment",331.75
"Roxbury","0900565930",2017,"","Total - All Industries",-1,"US Dollars","Annual Average Wage",42257.67
"Roxbury","0900565930",2017,"","Total - All Industries",-1,"Number","Number of Employers",89
"Roxbury","0900565930",2017,"","Total Government",-1,"Number","Annual Average Employment",71.5
"Roxbury","0900565930",2017,"","Total Government",-1,"US Dollars","Annual Average Wage",39282.88
"Roxbury","0900565930",2017,"","Total Government",-1,"Number","Number of Employers",6
"Roxbury","0900565930",2017,"","Local/Municipal Government",1,"Number","Annual Average Employment",64.58
"Roxbury","0900565930",2017,"","Local/Municipal Government",1,"US Dollars","Annual Average Wage",37522.45
"Roxbury","0900565930",2017,"","Local/Municipal Government",1,"Number","Number of Employers",5
"Roxbury","0900565930",2017,"56","Administrative and Waste Services",2,"Number","Annual Average Employment",54.17
"Roxbury","0900565930",2017,"56","Administrative and Waste Services",2,"US Dollars","Annual Average Wage",37017.73
"Roxbury","0900565930",2017,"56","Administrative and Waste Services",2,"Number","Number of Employers",15
"Roxbury","0900565930",2017,"81","Other Services (except Public Administration)",3,"Number","Annual Average Employment",42
"Roxbury","0900565930",2017,"81","Other Services (except Public Administration)",3,"US Dollars","Annual Average Wage",46239.93
"Roxbury","0900565930",2017,"81","Other Services (except Public Administration)",3,"Number","Number of Employers",19
"Roxbury","0900565930",2018,"23","Construction",-1,"Number","Annual Average Employment",53.08
"Roxbury","0900565930",2018,"23","Construction",-1,"US Dollars","Annual Average Wage",51033.85
"Roxbury","0900565930",2018,"23","Construction",-1,"Number","Number of Employers",12
"Roxbury","0900565930",2018,"31-33","Manufacturing",-1,"Number","Annual Average Employment",-9999
"Roxbury","0900565930",2018,"31-33","Manufacturing",-1,"US Dollars","Annual Average Wage",-9999
"Roxbury","0900565930",2018,"31-33","Manufacturing",-1,"Number","Number of Employers",-9999
"Roxbury","0900565930",2018,"44-45","Retail Trade",-1,"Number","Annual Average Employment",-9999
"Roxbury","0900565930",2018,"44-45","Retail Trade",-1,"US Dollars","Annual Average Wage",-9999
"Roxbury","0900565930",2018,"44-45","Retail Trade",-1,"Number","Number of Employers",-9999
"Roxbury","0900565930",2018,"","Total - All Industries",-1,"Number","Annual Average Employment",328.83
"Roxbury","0900565930",2018,"","Total - All Industries",-1,"US Dollars","Annual Average Wage",44436.36
"Roxbury","0900565930",2018,"","Total - All Industries",-1,"Number","Number of Employers",90
"Roxbury","0900565930",2018,"","Total Government",-1,"Number","Annual Average Employment",73.67
"Roxbury","0900565930",2018,"","Total Government",-1,"US Dollars","Annual Average Wage",38203.28
"Roxbury","0900565930",2018,"","Total Government",-1,"Number","Number of Employers",6
"Roxbury","0900565930",2018,"","Local/Municipal Government",1,"Number","Annual Average Employment",66.25
"Roxbury","0900565930",2018,"","Local/Municipal Government",1,"US Dollars","Annual Average Wage",35679.64
"Roxbury","0900565930",2018,"","Local/Municipal Government",1,"Number","Number of Employers",5
"Roxbury","0900565930",2018,"56","Administrative and Waste Services",2,"Number","Annual Average Employment",50.08
"Roxbury","0900565930",2018,"56","Administrative and Waste Services",2,"US Dollars","Annual Average Wage",43049.03
"Roxbury","0900565930",2018,"56","Administrative and Waste Services",2,"Number","Number of Employers",15
"Roxbury","0900565930",2018,"81","Other Services (except Public Administration)",3,"Number","Annual Average Employment",42.67
"Roxbury","0900565930",2018,"81","Other Services (except Public Administration)",3,"US Dollars","Annual Average Wage",47758.08
"Roxbury","0900565930",2018,"81","Other Services (except Public Administration)",3,"Number","Number of Employers",19
"Salem","0901166210",2014,"23","Construction",-1,"Number","Annual Average Employment",14
"Salem","0901166210",2014,"23","Construction",-1,"US Dollars","Annual Average Wage",42292.07
"Salem","0901166210",2014,"23","Construction",-1,"Number","Number of Employers",4
"Salem","0901166210",2014,"31-33","Manufacturing",-1,"Number","Annual Average Employment",-9999
"Salem","0901166210",2014,"31-33","Manufacturing",-1,"US Dollars","Annual Average Wage",-9999
"Salem","0901166210",2014,"31-33","Manufacturing",-1,"Number","Number of Employers",-9999
"Salem","0901166210",2014,"44-45","Retail Trade",-1,"Number","Annual Average Employment",103
"Salem","0901166210",2014,"44-45","Retail Trade",-1,"US Dollars","Annual Average Wage",28281.23
"Salem","0901166210",2014,"44-45","Retail Trade",-1,"Number","Number of Employers",13
"Salem","0901166210",2014,"","Total - All Industries",-1,"Number","Annual Average Employment",615.42
"Salem","0901166210",2014,"","Total - All Industries",-1,"US Dollars","Annual Average Wage",33313.62
"Salem","0901166210",2014,"","Total - All Industries",-1,"Number","Number of Employers",82
"Salem","0901166210",2014,"","Total Government",-1,"Number","Annual Average Employment",112.17
"Salem","0901166210",2014,"","Total Government",-1,"US Dollars","Annual Average Wage",43339.55
"Salem","0901166210",2014,"","Total Government",-1,"Number","Number of Employers",11
"Salem","0901166210",2014,"","Local/Municipal Government",1,"Number","Annual Average Employment",112.17
"Salem","0901166210",2014,"","Local/Municipal Government",1,"US Dollars","Annual Average Wage",43339.55
"Salem","0901166210",2014,"","Local/Municipal Government",1,"Number","Number of Employers",11
"Salem","0901166210",2014,"72","Accommodation and Food Services",2,"Number","Annual Average Employment",102
"Salem","0901166210",2014,"72","Accommodation and Food Services",2,"US Dollars","Annual Average Wage",17188.99
"Salem","0901166210",2014,"72","Accommodation and Food Services",2,"Number","Number of Employers",10
"Salem","0901166210",2014,"54","Professional, Scientific, and Technical Services",3,"Number","Annual Average Employment",44.75
"Salem","0901166210",2014,"54","Professional, Scientific, and Technical Services",3,"US Dollars","Annual Average Wage",73480.98
"Salem","0901166210",2014,"54","Professional, Scientific, and Technical Services",3,"Number","Number of Employers",12
"Salem","0901166210",2015,"23","Construction",-1,"Number","Annual Average Employment",13.42
"Salem","0901166210",2015,"23","Construction",-1,"US Dollars","Annual Average Wage",40372.62
"Salem","0901166210",2015,"23","Construction",-1,"Number","Number of Employers",4
"Salem","0901166210",2015,"31-33","Manufacturing",-1,"Number","Annual Average Employment",-9999
"Salem","0901166210",2015,"31-33","Manufacturing",-1,"US Dollars","Annual Average Wage",-9999
"Salem","0901166210",2015,"31-33","Manufacturing",-1,"Number","Number of Employers",-9999
"Salem","0901166210",2015,"44-45","Retail Trade",-1,"Number","Annual Average Employment",96.75
"Salem","0901166210",2015,"44-45","Retail Trade",-1,"US Dollars","Annual Average Wage",31056.28
"Salem","0901166210",2015,"44-45","Retail Trade",-1,"Number","Number of Employers",13
"Salem","0901166210",2015,"","Total - All Industries",-1,"Number","Annual Average Employment",633.83
"Salem","0901166210",2015,"","Total - All Industries",-1,"US Dollars","Annual Average Wage",34919.45
"Salem","0901166210",2015,"","Total - All Industries",-1,"Number","Number of Employers",86
"Salem","0901166210",2015,"","Total Government",-1,"Number","Annual Average Employment",117.67
"Salem","0901166210",2015,"","Total Government",-1,"US Dollars","Annual Average Wage",40741.83
"Salem","0901166210",2015,"","Total Government",-1,"Number","Number of Employers",10
"Salem","0901166210",2015,"","Local/Municipal Government",1,"Number","Annual Average Employment",117.67
"Salem","0901166210",2015,"","Local/Municipal Government",1,"US Dollars","Annual Average Wage",40741.83
"Salem","0901166210",2015,"","Local/Municipal Government",1,"Number","Number of Employers",10
"Salem","0901166210",2015,"72","Accommodation and Food Services",2,"Number","Annual Average Employment",105.83
"Salem","0901166210",2015,"72","Accommodation and Food Services",2,"US Dollars","Annual Average Wage",18496.29
"Salem","0901166210",2015,"72","Accommodation and Food Services",2,"Number","Number of Employers",10
"Salem","0901166210",2015,"54","Professional, Scientific, and Technical Services",3,"Number","Annual Average Employment",52.25
"Salem","0901166210",2015,"54","Professional, Scientific, and Technical Services",3,"US Dollars","Annual Average Wage",79187.39
"Salem","0901166210",2015,"54","Professional, Scientific, and Technical Services",3,"Number","Number of Employers",15
"Salem","0901166210",2016,"23","Construction",-1,"Number","Annual Average Employment",-9999
"Salem","0901166210",2016,"23","Construction",-1,"US Dollars","Annual Average Wage",-9999
"Salem","0901166210",2016,"23","Construction",-1,"Number","Number of Employers",-9999
"Salem","0901166210",2016,"31-33","Manufacturing",-1,"Number","Annual Average Employment",-9999
"Salem","0901166210",2016,"31-33","Manufacturing",-1,"US Dollars","Annual Average Wage",-9999
"Salem","0901166210",2016,"31-33","Manufacturing",-1,"Number","Number of Employers",-9999
"Salem","0901166210",2016,"44-45","Retail Trade",-1,"Number","Annual Average Employment",81.5
"Salem","0901166210",2016,"44-45","Retail Trade",-1,"US Dollars","Annual Average Wage",33637.48
"Salem","0901166210",2016,"44-45","Retail Trade",-1,"Number","Number of Employers",14
"Salem","0901166210",2016,"","Total - All Industries",-1,"Number","Annual Average Employment",629.83
"Salem","0901166210",2016,"","Total - All Industries",-1,"US Dollars","Annual Average Wage",36858.45
"Salem","0901166210",2016,"","Total - All Industries",-1,"Number","Number of Employers",92
"Salem","0901166210",2016,"","Total Government",-1,"Number","Annual Average Employment",121.75
"Salem","0901166210",2016,"","Total Government",-1,"US Dollars","Annual Average Wage",42244.64
"Salem","0901166210",2016,"","Total Government",-1,"Number","Number of Employers",10
"Salem","0901166210",2016,"56","Administrative and Waste Services",1,"Number","Annual Average Employment",167.17
"Salem","0901166210",2016,"56","Administrative and Waste Services",1,"US Dollars","Annual Average Wage",27961.78
"Salem","0901166210",2016,"56","Administrative and Waste Services",1,"Number","Number of Employers",6
"Salem","0901166210",2016,"","Local/Municipal Government",2,"Number","Annual Average Employment",121.75
"Salem","0901166210",2016,"","Local/Municipal Government",2,"US Dollars","Annual Average Wage",42244.64
"Salem","0901166210",2016,"","Local/Municipal Government",2,"Number","Number of Employers",10
"Salem","0901166210",2016,"72","Accommodation and Food Services",3,"Number","Annual Average Employment",108.25
"Salem","0901166210",2016,"72","Accommodation and Food Services",3,"US Dollars","Annual Average Wage",19619.14
"Salem","0901166210",2016,"72","Accommodation and Food Services",3,"Number","Number of Employers",10
"Salem","0901166210",2017,"23","Construction",-1,"Number","Annual Average Employment",-9999
"Salem","0901166210",2017,"23","Construction",-1,"US Dollars","Annual Average Wage",-9999
"Salem","0901166210",2017,"23","Construction",-1,"Number","Number of Employers",-9999
"Salem","0901166210",2017,"31-33","Manufacturing",-1,"Number","Annual Average Employment",-9999
"Salem","0901166210",2017,"31-33","Manufacturing",-1,"US Dollars","Annual Average Wage",-9999
"Salem","0901166210",2017,"31-33","Manufacturing",-1,"Number","Number of Employers",-9999
"Salem","0901166210",2017,"44-45","Retail Trade",-1,"Number","Annual Average Employment",77.75
"Salem","0901166210",2017,"44-45","Retail Trade",-1,"US Dollars","Annual Average Wage",31775.11
"Salem","0901166210",2017,"44-45","Retail Trade",-1,"Number","Number of Employers",14
"Salem","0901166210",2017,"","Total - All Industries",-1,"Number","Annual Average Employment",490.75
"Salem","0901166210",2017,"","Total - All Industries",-1,"US Dollars","Annual Average Wage",35204.27
"Salem","0901166210",2017,"","Total - All Industries",-1,"Number","Number of Employers",90
"Salem","0901166210",2017,"","Total Government",-1,"Number","Annual Average Employment",124.92
"Salem","0901166210",2017,"","Total Government",-1,"US Dollars","Annual Average Wage",42619.09
"Salem","0901166210",2017,"","Total Government",-1,"Number","Number of Employers",10
"Salem","0901166210",2017,"","Local/Municipal Government",1,"Number","Annual Average Employment",124.92
"Salem","0901166210",2017,"","Local/Municipal Government",1,"US Dollars","Annual Average Wage",42619.09
"Salem","0901166210",2017,"","Local/Municipal Government",1,"Number","Number of Employers",10
"Salem","0901166210",2017,"72","Accommodation and Food Services",2,"Number","Annual Average Employment",106.83
"Salem","0901166210",2017,"72","Accommodation and Food Services",2,"US Dollars","Annual Average Wage",21589.16
"Salem","0901166210",2017,"72","Accommodation and Food Services",2,"Number","Number of Employers",11
"Salem","0901166210",2017,"56","Administrative and Waste Services",3,"Number","Annual Average Employment",48.58
"Salem","0901166210",2017,"56","Administrative and Waste Services",3,"US Dollars","Annual Average Wage",30638.59
"Salem","0901166210",2017,"56","Administrative and Waste Services",3,"Number","Number of Employers",6
"Salem","0901166210",2018,"23","Construction",-1,"Number","Annual Average Employment",23.08
"Salem","0901166210",2018,"23","Construction",-1,"US Dollars","Annual Average Wage",54453.49
"Salem","0901166210",2018,"23","Construction",-1,"Number","Number of Employers",6
"Salem","0901166210",2018,"31-33","Manufacturing",-1,"Number","Annual Average Employment",-9999
"Salem","0901166210",2018,"31-33","Manufacturing",-1,"US Dollars","Annual Average Wage",-9999
"Salem","0901166210",2018,"31-33","Manufacturing",-1,"Number","Number of Employers",-9999
"Salem","0901166210",2018,"44-45","Retail Trade",-1,"Number","Annual Average Employment",77.25
"Salem","0901166210",2018,"44-45","Retail Trade",-1,"US Dollars","Annual Average Wage",28953.01
"Salem","0901166210",2018,"44-45","Retail Trade",-1,"Number","Number of Employers",14
"Salem","0901166210",2018,"","Total - All Industries",-1,"Number","Annual Average Employment",509.83
"Salem","0901166210",2018,"","Total - All Industries",-1,"US Dollars","Annual Average Wage",36283.84
"Salem","0901166210",2018,"","Total - All Industries",-1,"Number","Number of Employers",92
"Salem","0901166210",2018,"","Total Government",-1,"Number","Annual Average Employment",126.08
"Salem","0901166210",2018,"","Total Government",-1,"US Dollars","Annual Average Wage",43128.49
"Salem","0901166210",2018,"","Total Government",-1,"Number","Number of Employers",10
"Salem","0901166210",2018,"","Local/Municipal Government",1,"Number","Annual Average Employment",126.08
"Salem","0901166210",2018,"","Local/Municipal Government",1,"US Dollars","Annual Average Wage",43128.49
"Salem","0901166210",2018,"","Local/Municipal Government",1,"Number","Number of Employers",10
"Salem","0901166210",2018,"72","Accommodation and Food Services",2,"Number","Annual Average Employment",103
"Salem","0901166210",2018,"72","Accommodation and Food Services",2,"US Dollars","Annual Average Wage",22773.85
"Salem","0901166210",2018,"72","Accommodation and Food Services",2,"Number","Number of Employers",10
"Salem","0901166210",2018,"56","Administrative and Waste Services",3,"Number","Annual Average Employment",57.5
"Salem","0901166210",2018,"56","Administrative and Waste Services",3,"US Dollars","Annual Average Wage",29399.95
"Salem","0901166210",2018,"56","Administrative and Waste Services",3,"Number","Number of Employers",6
"Salisbury","0900566420",2014,"23","Construction",-1,"Number","Annual Average Employment",61.08
"Salisbury","0900566420",2014,"23","Construction",-1,"US Dollars","Annual Average Wage",45729.14
